"","rwgrp","rwgrpBySite","Year","std","site","lagwidth","siteMAP","siteMAT","ppt0cold","ppt0warm","ppt1cold","ppt1warm","ppt2cold","ppt2warm","ppt3cold","ppt3warm","ppt4cold","ppt4warm","tmean0cold","tmean0warm","tmean1cold","tmean1warm","tmean2cold","tmean2warm","tmean3cold","tmean3warm","tmean4cold","tmean4warm","vpdMax0cold","vpdMax0warm","vpdMax1cold","vpdMax1warm","vpdMax2cold","vpdMax2warm","vpdMax3cold","vpdMax3warm","vpdMax4cold","vpdMax4warm"
"320",2,2,1898,1.10219490922837,"or080",0.980137434895662,2835.75750832171,3.25951441369251,2410.224,723.912,2987.017,896.961,2537.391,1332.954,NA,843.205,NA,NA,-1.2826667,7.4753336,-2.6940001,7.43683381666667,-1.12600001666667,6.33616681666667,NA,6.62266693333333,NA,NA,2.95133333333333,10.5471666666667,2.17716666666667,9.91166666666667,3.514,8.8565,NA,8.842,NA,NA
"321",1,1,1899,0.365380349421154,"or080",1.10219490922837,2835.75750832171,3.25951441369251,3328.179,1334.699,2410.224,723.912,2987.017,896.961,2537.391,1332.954,NA,843.205,-2.62266675,5.27650022166667,-1.2826667,7.4753336,-2.6940001,7.43683381666667,-1.12600001666667,6.33616681666667,NA,6.62266693333333,2.3735,7.26333333333333,2.95133333333333,10.5471666666667,2.17716666666667,9.91166666666667,3.514,8.8565,NA,8.842
"322",2,2,1900,1.16519123481252,"or080",0.365380349421154,2835.75750832171,3.25951441369251,2095.668,970.174,3328.179,1334.699,2410.224,723.912,2987.017,896.961,2537.391,1332.954,0.447999966666667,6.50466703333333,-2.62266675,5.27650022166667,-1.2826667,7.4753336,-2.6940001,7.43683381666667,-1.12600001666667,6.33616681666667,3.19816666666667,7.449,2.3735,7.26333333333333,2.95133333333333,10.5471666666667,2.17716666666667,9.91166666666667,3.514,8.8565
"323",2,2,1901,1.15342526656206,"or080",1.16519123481252,2835.75750832171,3.25951441369251,1662.504,805.306,2095.668,970.174,3328.179,1334.699,2410.224,723.912,2987.017,896.961,-0.353666676666667,6.96200023333333,0.447999966666667,6.50466703333333,-2.62266675,5.27650022166667,-1.2826667,7.4753336,-2.6940001,7.43683381666667,3.06033333333333,8.81,3.19816666666667,7.449,2.3735,7.26333333333333,2.95133333333333,10.5471666666667,2.17716666666667,9.91166666666667
"324",2,2,1902,1.01675239374782,"or080",1.15342526656206,2835.75750832171,3.25951441369251,1329.025,920.426,1662.504,805.306,2095.668,970.174,3328.179,1334.699,2410.224,723.912,-0.237833383333333,6.31633351666667,-0.353666676666667,6.96200023333333,0.447999966666667,6.50466703333333,-2.62266675,5.27650022166667,-1.2826667,7.4753336,3.03516666666667,7.45733333333333,3.06033333333333,8.81,3.19816666666667,7.449,2.3735,7.26333333333333,2.95133333333333,10.5471666666667
"325",2,2,1903,0.952881459577896,"or080",1.01675239374782,2835.75750832171,3.25951441369251,1894.007,1010.09,1329.025,920.426,1662.504,805.306,2095.668,970.174,3328.179,1334.699,-1.33433341666667,5.5641669,-0.237833383333333,6.31633351666667,-0.353666676666667,6.96200023333333,0.447999966666667,6.50466703333333,-2.62266675,5.27650022166667,2.81166666666667,6.22583333333333,3.03516666666667,7.45733333333333,3.06033333333333,8.81,3.19816666666667,7.449,2.3735,7.26333333333333
"326",2,2,1904,1.13800393036141,"or080",0.952881459577896,2835.75750832171,3.25951441369251,2296.784,481.045,1894.007,1010.09,1329.025,920.426,1662.504,805.306,2095.668,970.174,-1.25516668316667,7.73550013333333,-1.33433341666667,5.5641669,-0.237833383333333,6.31633351666667,-0.353666676666667,6.96200023333333,0.447999966666667,6.50466703333333,2.254,10.0045,2.81166666666667,6.22583333333333,3.03516666666667,7.45733333333333,3.06033333333333,8.81,3.19816666666667,7.449
"327",2,2,1905,1.06397381353395,"or080",1.13800393036141,2835.75750832171,3.25951441369251,1308.353,839.068,2296.784,481.045,1894.007,1010.09,1329.025,920.426,1662.504,805.306,0.121000016666667,6.65416691666667,-1.25516668316667,7.73550013333333,-1.33433341666667,5.5641669,-0.237833383333333,6.31633351666667,-0.353666676666667,6.96200023333333,3.4185,8.01316666666667,2.254,10.0045,2.81166666666667,6.22583333333333,3.03516666666667,7.45733333333333,3.06033333333333,8.81
"328",2,2,1906,0.934458399483432,"or080",1.06397381353395,2835.75750832171,3.25951441369251,1221.74,660.11,1308.353,839.068,2296.784,481.045,1894.007,1010.09,1329.025,920.426,-0.929499996666667,7.8650001,0.121000016666667,6.65416691666667,-1.25516668316667,7.73550013333333,-1.33433341666667,5.5641669,-0.237833383333333,6.31633351666667,2.94466666666667,9.7825,3.4185,8.01316666666667,2.254,10.0045,2.81166666666667,6.22583333333333,3.03516666666667,7.45733333333333
"329",2,2,1907,1.03607589418312,"or080",0.934458399483432,2835.75750832171,3.25951441369251,2073.578,705.905,1221.74,660.11,1308.353,839.068,2296.784,481.045,1894.007,1010.09,-1.04216675333333,7.13233355,-0.929499996666667,7.8650001,0.121000016666667,6.65416691666667,-1.25516668316667,7.73550013333333,-1.33433341666667,5.5641669,2.46583333333333,8.01016666666667,2.94466666666667,9.7825,3.4185,8.01316666666667,2.254,10.0045,2.81166666666667,6.22583333333333
"330",2,2,1908,1.03917366433484,"or080",1.03607589418312,2835.75750832171,3.25951441369251,1925.496,730.003,2073.578,705.905,1221.74,660.11,1308.353,839.068,2296.784,481.045,0.297333433333333,7.130333805,-1.04216675333333,7.13233355,-0.929499996666667,7.8650001,0.121000016666667,6.65416691666667,-1.25516668316667,7.73550013333333,3.57266666666667,9.40966666666667,2.46583333333333,8.01016666666667,2.94466666666667,9.7825,3.4185,8.01316666666667,2.254,10.0045
"331",2,2,1909,0.977428542944158,"or080",1.03917366433484,2835.75750832171,3.25951441369251,1768.25,860.148,1925.496,730.003,2073.578,705.905,1221.74,660.11,1308.353,839.068,-1.69616682666667,6.41616683333333,0.297333433333333,7.130333805,-1.04216675333333,7.13233355,-0.929499996666667,7.8650001,0.121000016666667,6.65416691666667,2.5445,8.05916666666667,3.57266666666667,9.40966666666667,2.46583333333333,8.01016666666667,2.94466666666667,9.7825,3.4185,8.01316666666667
"332",2,2,1910,1.04688049966666,"or080",0.977428542944158,2835.75750832171,3.25951441369251,2473.497,539.166,1768.25,860.148,1925.496,730.003,2073.578,705.905,1221.74,660.11,-1.55366667333333,6.87666696666667,-1.69616682666667,6.41616683333333,0.297333433333333,7.130333805,-1.04216675333333,7.13233355,-0.929499996666667,7.8650001,2.65783333333333,7.97266666666667,2.5445,8.05916666666667,3.57266666666667,9.40966666666667,2.46583333333333,8.01016666666667,2.94466666666667,9.7825
"333",2,2,1911,0.92508268913764,"or080",1.04688049966666,2835.75750832171,3.25951441369251,1774.796,651.305,2473.497,539.166,1768.25,860.148,1925.496,730.003,2073.578,705.905,-0.530166606666667,6.60250051666667,-1.55366667333333,6.87666696666667,-1.69616682666667,6.41616683333333,0.297333433333333,7.130333805,-1.04216675333333,7.13233355,3.19483333333333,8.186,2.65783333333333,7.97266666666667,2.5445,8.05916666666667,3.57266666666667,9.40966666666667,2.46583333333333,8.01016666666667
"334",2,2,1912,0.83155120302513,"or080",0.92508268913764,2835.75750832171,3.25951441369251,2535.977,781.51,1774.796,651.305,2473.497,539.166,1768.25,860.148,1925.496,730.003,-0.576000033333333,7.50200016766667,-0.530166606666667,6.60250051666667,-1.55366667333333,6.87666696666667,-1.69616682666667,6.41616683333333,0.297333433333333,7.130333805,3.2335,7.8585,3.19483333333333,8.186,2.65783333333333,7.97266666666667,2.5445,8.05916666666667,3.57266666666667,9.40966666666667
"335",2,2,1913,0.887157215430686,"or080",0.83155120302513,2835.75750832171,3.25951441369251,2648.152,938.851,2535.977,781.51,1774.796,651.305,2473.497,539.166,1768.25,860.148,-1.46033335,8.09100023333333,-0.576000033333333,7.50200016766667,-0.530166606666667,6.60250051666667,-1.55366667333333,6.87666696666667,-1.69616682666667,6.41616683333333,2.70316666666667,8.41316666666667,3.2335,7.8585,3.19483333333333,8.186,2.65783333333333,7.97266666666667,2.5445,8.05916666666667
"336",2,2,1914,1.25806158190945,"or080",0.887157215430686,2835.75750832171,3.25951441369251,1822.189,819.581,2648.152,938.851,2535.977,781.51,1774.796,651.305,2473.497,539.166,0.323333383333333,8.26483373333333,-1.46033335,8.09100023333333,-0.576000033333333,7.50200016766667,-0.530166606666667,6.60250051666667,-1.55366667333333,6.87666696666667,2.848,9.36716666666667,2.70316666666667,8.41316666666667,3.2335,7.8585,3.19483333333333,8.186,2.65783333333333,7.97266666666667
"337",2,2,1915,1.05412094586412,"or080",1.25806158190945,2835.75750832171,3.25951441369251,1264.668,765.227,1822.189,819.581,2648.152,938.851,2535.977,781.51,1774.796,651.305,-0.648000016666667,8.29500036666667,0.323333383333333,8.26483373333333,-1.46033335,8.09100023333333,-0.576000033333333,7.50200016766667,-0.530166606666667,6.60250051666667,2.34816666666667,8.64333333333333,2.848,9.36716666666667,2.70316666666667,8.41316666666667,3.2335,7.8585,3.19483333333333,8.186
"338",1,1,1916,0.551517676982983,"or080",1.05412094586412,2835.75750832171,3.25951441369251,2715.12,1037.797,1264.668,765.227,1822.189,819.581,2648.152,938.851,2535.977,781.51,-1.22983327583333,7.20733371666667,-0.648000016666667,8.29500036666667,0.323333383333333,8.26483373333333,-1.46033335,8.09100023333333,-0.576000033333333,7.50200016766667,2.92533333333333,8.70166666666667,2.34816666666667,8.64333333333333,2.848,9.36716666666667,2.70316666666667,8.41316666666667,3.2335,7.8585
"339",2,2,1917,0.747588597539073,"or080",0.551517676982983,2835.75750832171,3.25951441369251,1906.979,524.456,2715.12,1037.797,1264.668,765.227,1822.189,819.581,2648.152,938.851,-1.58149998333333,7.83900023333333,-1.22983327583333,7.20733371666667,-0.648000016666667,8.29500036666667,0.323333383333333,8.26483373333333,-1.46033335,8.09100023333333,3.25883333333333,10.4863333333333,2.92533333333333,8.70166666666667,2.34816666666667,8.64333333333333,2.848,9.36716666666667,2.70316666666667,8.41316666666667
"340",2,2,1918,0.841197602004249,"or080",0.747588597539073,2835.75750832171,3.25951441369251,2982.179,530.484,1906.979,524.456,2715.12,1037.797,1264.668,765.227,1822.189,819.581,1.594833335,8.45833386666667,-1.58149998333333,7.83900023333333,-1.22983327583333,7.20733371666667,-0.648000016666667,8.29500036666667,0.323333383333333,8.26483373333333,4.29216666666667,10.2188333333333,3.25883333333333,10.4863333333333,2.92533333333333,8.70166666666667,2.34816666666667,8.64333333333333,2.848,9.36716666666667
"341",2,2,1919,0.845083961891322,"or080",0.841197602004249,2835.75750832171,3.25951441369251,2024.415,682.484,2982.179,530.484,1906.979,524.456,2715.12,1037.797,1264.668,765.227,-0.400666643333333,7.65666695,1.594833335,8.45833386666667,-1.58149998333333,7.83900023333333,-1.22983327583333,7.20733371666667,-0.648000016666667,8.29500036666667,2.79366666666667,9.697,4.29216666666667,10.2188333333333,3.25883333333333,10.4863333333333,2.92533333333333,8.70166666666667,2.34816666666667,8.64333333333333
"342",2,2,1920,1.05386214777898,"or080",0.845083961891322,2835.75750832171,3.25951441369251,1601.893,1111.883,2024.415,682.484,2982.179,530.484,1906.979,524.456,2715.12,1037.797,-2.05283344,6.00716696666667,-0.400666643333333,7.65666695,1.594833335,8.45833386666667,-1.58149998333333,7.83900023333333,-1.22983327583333,7.20733371666667,2.5245,7.39183333333333,2.79366666666667,9.697,4.29216666666667,10.2188333333333,3.25883333333333,10.4863333333333,2.92533333333333,8.70166666666667
"343",2,2,1921,0.815703630818383,"or080",1.05386214777898,2835.75750832171,3.25951441369251,2448.204,862.429,1601.893,1111.883,2024.415,682.484,2982.179,530.484,1906.979,524.456,-0.99700005,5.45733353333333,-2.05283344,6.00716696666667,-0.400666643333333,7.65666695,1.594833335,8.45833386666667,-1.58149998333333,7.83900023333333,2.31083333333333,7.04283333333333,2.5245,7.39183333333333,2.79366666666667,9.697,4.29216666666667,10.2188333333333,3.25883333333333,10.4863333333333
"344",2,2,1922,1.05435427791242,"or080",0.815703630818383,2835.75750832171,3.25951441369251,2380.454,681.929,2448.204,862.429,1601.893,1111.883,2024.415,682.484,2982.179,530.484,-2.6243333825,7.53650051666667,-0.99700005,5.45733353333333,-2.05283344,6.00716696666667,-0.400666643333333,7.65666695,1.594833335,8.45833386666667,2.41516666666667,10.0993333333333,2.31083333333333,7.04283333333333,2.5245,7.39183333333333,2.79366666666667,9.697,4.29216666666667,10.2188333333333
"345",2,2,1923,0.790300470601746,"or080",1.05435427791242,2835.75750832171,3.25951441369251,2175.993,661.188,2380.454,681.929,2448.204,862.429,1601.893,1111.883,2024.415,682.484,-2.32966671666667,7.18883365166667,-2.6243333825,7.53650051666667,-0.99700005,5.45733353333333,-2.05283344,6.00716696666667,-0.400666643333333,7.65666695,2.22816666666667,8.129,2.41516666666667,10.0993333333333,2.31083333333333,7.04283333333333,2.5245,7.39183333333333,2.79366666666667,9.697
"346",2,2,1924,1.00004976388264,"or080",0.790300470601746,2835.75750832171,3.25951441369251,1676.116,460.802,2175.993,661.188,2380.454,681.929,2448.204,862.429,1601.893,1111.883,-0.301000016666667,7.93333337666667,-2.32966671666667,7.18883365166667,-2.6243333825,7.53650051666667,-0.99700005,5.45733353333333,-2.05283344,6.00716696666667,2.946,10.0588333333333,2.22816666666667,8.129,2.41516666666667,10.0993333333333,2.31083333333333,7.04283333333333,2.5245,7.39183333333333
"347",2,2,1925,0.888570047748008,"or080",1.00004976388264,2835.75750832171,3.25951441369251,2728.703,565.295,1676.116,460.802,2175.993,661.188,2380.454,681.929,2448.204,862.429,-1.40300008333333,7.9145004,-0.301000016666667,7.93333337666667,-2.32966671666667,7.18883365166667,-2.6243333825,7.53650051666667,-0.99700005,5.45733353333333,2.057,8.99383333333333,2.946,10.0588333333333,2.22816666666667,8.129,2.41516666666667,10.0993333333333,2.31083333333333,7.04283333333333
"348",2,2,1926,1.03713119985047,"or080",0.888570047748008,2835.75750832171,3.25951441369251,1023.537,710.531,2728.703,565.295,1676.116,460.802,2175.993,661.188,2380.454,681.929,0.0711667,7.9423339,-1.40300008333333,7.9145004,-0.301000016666667,7.93333337666667,-2.32966671666667,7.18883365166667,-2.6243333825,7.53650051666667,2.77533333333333,9.57433333333333,2.057,8.99383333333333,2.946,10.0588333333333,2.22816666666667,8.129,2.41516666666667,10.0993333333333
"349",2,2,1927,0.82942778832614,"or080",1.03713119985047,2835.75750832171,3.25951441369251,2077.045,882.646,1023.537,710.531,2728.703,565.295,1676.116,460.802,2175.993,661.188,-1.25583341666667,6.33016691166667,0.0711667,7.9423339,-1.40300008333333,7.9145004,-0.301000016666667,7.93333337666667,-2.32966671666667,7.18883365166667,2.11983333333333,7.26866666666667,2.77533333333333,9.57433333333333,2.057,8.99383333333333,2.946,10.0588333333333,2.22816666666667,8.129
"350",2,2,1928,1.05439972526176,"or080",0.82942778832614,2835.75750832171,3.25951441369251,2453.215,510.118,2077.045,882.646,1023.537,710.531,2728.703,565.295,1676.116,460.802,-0.872833399333333,7.73683374666667,-1.25583341666667,6.33016691166667,0.0711667,7.9423339,-1.40300008333333,7.9145004,-0.301000016666667,7.93333337666667,2.36966666666667,9.14333333333333,2.11983333333333,7.26866666666667,2.77533333333333,9.57433333333333,2.057,8.99383333333333,2.946,10.0588333333333
"351",2,2,1929,1.00875469282198,"or080",1.05439972526176,2835.75750832171,3.25951441369251,1926.599,571.888,2453.215,510.118,2077.045,882.646,1023.537,710.531,2728.703,565.295,-2.91450028833333,7.30583358333333,-0.872833399333333,7.73683374666667,-1.25583341666667,6.33016691166667,0.0711667,7.9423339,-1.40300008333333,7.9145004,1.90333333333333,9.55016666666667,2.36966666666667,9.14333333333333,2.11983333333333,7.26866666666667,2.77533333333333,9.57433333333333,2.057,8.99383333333333
"352",2,2,1930,1.07248531722716,"or080",1.00875469282198,2835.75750832171,3.25951441369251,1505.619,593.202,1926.599,571.888,2453.215,510.118,2077.045,882.646,1023.537,710.531,-1.30816658,7.80883375,-2.91450028833333,7.30583358333333,-0.872833399333333,7.73683374666667,-1.25583341666667,6.33016691166667,0.0711667,7.9423339,3.15383333333333,9.56833333333333,1.90333333333333,9.55016666666667,2.36966666666667,9.14333333333333,2.11983333333333,7.26866666666667,2.77533333333333,9.57433333333333
"353",2,2,1931,0.992930108026558,"or080",1.07248531722716,2835.75750832171,3.25951441369251,1827.964,623.547,1505.619,593.202,1926.599,571.888,2453.215,510.118,2077.045,882.646,-0.513000016833333,8.39333348333333,-1.30816658,7.80883375,-2.91450028833333,7.30583358333333,-0.872833399333333,7.73683374666667,-1.25583341666667,6.33016691166667,2.90066666666667,10.1458333333333,3.15383333333333,9.56833333333333,1.90333333333333,9.55016666666667,2.36966666666667,9.14333333333333,2.11983333333333,7.26866666666667
"354",2,2,1932,0.777350081431261,"or080",0.992930108026558,2835.75750832171,3.25951441369251,2370.88,540.551,1827.964,623.547,1505.619,593.202,1926.599,571.888,2453.215,510.118,-1.48516666666667,7.62616692333333,-0.513000016833333,8.39333348333333,-1.30816658,7.80883375,-2.91450028833333,7.30583358333333,-0.872833399333333,7.73683374666667,2.49683333333333,9.71366666666667,2.90066666666667,10.1458333333333,3.15383333333333,9.56833333333333,1.90333333333333,9.55016666666667,2.36966666666667,9.14333333333333
"355",2,2,1933,0.730613068324316,"or080",0.777350081431261,2835.75750832171,3.25951441369251,2532.677,714.705,2370.88,540.551,1827.964,623.547,1505.619,593.202,1926.599,571.888,-1.21549998333333,6.86400042166667,-1.48516666666667,7.62616692333333,-0.513000016833333,8.39333348333333,-1.30816658,7.80883375,-2.91450028833333,7.30583358333333,2.69166666666667,8.74833333333333,2.49683333333333,9.71366666666667,2.90066666666667,10.1458333333333,3.15383333333333,9.56833333333333,1.90333333333333,9.55016666666667
"356",2,2,1934,0.766680828872783,"or080",0.730613068324316,2835.75750832171,3.25951441369251,2153.751,443.017,2532.677,714.705,2370.88,540.551,1827.964,623.547,1505.619,593.202,2.597833395,8.96366711666667,-1.21549998333333,6.86400042166667,-1.48516666666667,7.62616692333333,-0.513000016833333,8.39333348333333,-1.30816658,7.80883375,4.34833333333333,10.5528333333333,2.69166666666667,8.74833333333333,2.49683333333333,9.71366666666667,2.90066666666667,10.1458333333333,3.15383333333333,9.56833333333333
"357",2,2,1935,0.885856998918548,"or080",0.766680828872783,2835.75750832171,3.25951441369251,2011.088,447.899,2153.751,443.017,2532.677,714.705,2370.88,540.551,1827.964,623.547,-0.536500033333333,8.07366696833333,2.597833395,8.96366711666667,-1.21549998333333,6.86400042166667,-1.48516666666667,7.62616692333333,-0.513000016833333,8.39333348333333,2.30116666666667,10.6386666666667,4.34833333333333,10.5528333333333,2.69166666666667,8.74833333333333,2.49683333333333,9.71366666666667,2.90066666666667,10.1458333333333
"358",2,2,1936,0.727123822078663,"or080",0.885856998918548,2835.75750832171,3.25951441369251,1457.419,614.661,2011.088,447.899,2153.751,443.017,2532.677,714.705,2370.88,540.551,-2.225,8.59333363333333,-0.536500033333333,8.07366696833333,2.597833395,8.96366711666667,-1.21549998333333,6.86400042166667,-1.48516666666667,7.62616692333333,2.47916666666667,9.8745,2.30116666666667,10.6386666666667,4.34833333333333,10.5528333333333,2.69166666666667,8.74833333333333,2.49683333333333,9.71366666666667
"359",2,2,1937,0.891988465175561,"or080",0.727123822078663,2835.75750832171,3.25951441369251,1289.046,1013.121,1457.419,614.661,2011.088,447.899,2153.751,443.017,2532.677,714.705,-1.77250014166667,7.58550016666667,-2.225,8.59333363333333,-0.536500033333333,8.07366696833333,2.597833395,8.96366711666667,-1.21549998333333,6.86400042166667,3.285,8.45466666666667,2.47916666666667,9.8745,2.30116666666667,10.6386666666667,4.34833333333333,10.5528333333333,2.69166666666667,8.74833333333333
"360",2,2,1938,1.07039366588122,"or080",0.891988465175561,2835.75750832171,3.25951441369251,2290.366,469.839,1289.046,1013.121,1457.419,614.661,2011.088,447.899,2153.751,443.017,0.114666631666667,8.9105004,-1.77250014166667,7.58550016666667,-2.225,8.59333363333333,-0.536500033333333,8.07366696833333,2.597833395,8.96366711666667,2.77516666666667,10.234,3.285,8.45466666666667,2.47916666666667,9.8745,2.30116666666667,10.6386666666667,4.34833333333333,10.5528333333333
"361",2,2,1939,1.06551397466967,"or080",1.07039366588122,2835.75750832171,3.25951441369251,1863.214,455.3,2290.366,469.839,1289.046,1013.121,1457.419,614.661,2011.088,447.899,-0.52750005,9.4450002,0.114666631666667,8.9105004,-1.77250014166667,7.58550016666667,-2.225,8.59333363333333,-0.536500033333333,8.07366696833333,2.853,12.4115,2.77516666666667,10.234,3.285,8.45466666666667,2.47916666666667,9.8745,2.30116666666667,10.6386666666667
"362",2,2,1940,1.09913645806917,"or080",1.06551397466967,2835.75750832171,3.25951441369251,1571.236,555.166,1863.214,455.3,2290.366,469.839,1289.046,1013.121,1457.419,614.661,1.31766673,9.68950031666667,-0.52750005,9.4450002,0.114666631666667,8.9105004,-1.77250014166667,7.58550016666667,-2.225,8.59333363333333,3.73016666666667,12.0098333333333,2.853,12.4115,2.77516666666667,10.234,3.285,8.45466666666667,2.47916666666667,9.8745
"363",2,2,1941,1.216022871798,"or080",1.09913645806917,2835.75750832171,3.25951441369251,1179.707,928.856,1571.236,555.166,1863.214,455.3,2290.366,469.839,1289.046,1013.121,0.611166748333333,8.18100036666667,1.31766673,9.68950031666667,-0.52750005,9.4450002,0.114666631666667,8.9105004,-1.77250014166667,7.58550016666667,3.20116666666667,9.48116666666667,3.73016666666667,12.0098333333333,2.853,12.4115,2.77516666666667,10.234,3.285,8.45466666666667
"364",2,2,1942,1.11180474931823,"or080",1.216022871798,2835.75750832171,3.25951441369251,1433.428,640.54,1179.707,928.856,1571.236,555.166,1863.214,455.3,2290.366,469.839,-0.456166616666667,8.11833355,0.611166748333333,8.18100036666667,1.31766673,9.68950031666667,-0.52750005,9.4450002,0.114666631666667,8.9105004,3.08333333333333,10.4841666666667,3.20116666666667,9.48116666666667,3.73016666666667,12.0098333333333,2.853,12.4115,2.77516666666667,10.234
"365",1,2,1943,0.698852468395482,"or080",1.11180474931823,2835.75750832171,3.25951441369251,2783.12,770.996,1433.428,640.54,1179.707,928.856,1571.236,555.166,1863.214,455.3,-0.364166698333333,7.519167,-0.456166616666667,8.11833355,0.611166748333333,8.18100036666667,1.31766673,9.68950031666667,-0.52750005,9.4450002,3.49033333333333,9.70133333333333,3.08333333333333,10.4841666666667,3.20116666666667,9.48116666666667,3.73016666666667,12.0098333333333,2.853,12.4115
"366",2,2,1944,1.27302094673951,"or080",0.698852468395482,2835.75750832171,3.25951441369251,1390.184,809.492,2783.12,770.996,1433.428,640.54,1179.707,928.856,1571.236,555.166,-0.314333433333333,7.44950022666667,-0.364166698333333,7.519167,-0.456166616666667,8.11833355,0.611166748333333,8.18100036666667,1.31766673,9.68950031666667,3.37066666666667,8.794,3.49033333333333,9.70133333333333,3.08333333333333,10.4841666666667,3.20116666666667,9.48116666666667,3.73016666666667,12.0098333333333
"367",2,2,1945,1.25875219374796,"or080",1.27302094673951,2835.75750832171,3.25951441369251,1621.645,919.655,1390.184,809.492,2783.12,770.996,1433.428,640.54,1179.707,928.856,-0.349166615,7.39216714,-0.314333433333333,7.44950022666667,-0.364166698333333,7.519167,-0.456166616666667,8.11833355,0.611166748333333,8.18100036666667,3.553,10.3643333333333,3.37066666666667,8.794,3.49033333333333,9.70133333333333,3.08333333333333,10.4841666666667,3.20116666666667,9.48116666666667
"368",2,2,1946,1.05410976141979,"or080",1.25875219374796,2835.75750832171,3.25951441369251,2303.354,637.012,1621.645,919.655,1390.184,809.492,2783.12,770.996,1433.428,640.54,-1.24850006666667,7.28516689333333,-0.349166615,7.39216714,-0.314333433333333,7.44950022666667,-0.364166698333333,7.519167,-0.456166616666667,8.11833355,2.86633333333333,9.0455,3.553,10.3643333333333,3.37066666666667,8.794,3.49033333333333,9.70133333333333,3.08333333333333,10.4841666666667
"369",2,2,1947,1.25521949158711,"or080",1.05410976141979,2835.75750832171,3.25951441369251,2161.432,700.161,2303.354,637.012,1621.645,919.655,1390.184,809.492,2783.12,770.996,-0.840833356666667,8.02050065,-1.24850006666667,7.28516689333333,-0.349166615,7.39216714,-0.314333433333333,7.44950022666667,-0.364166698333333,7.519167,2.92,8.68266666666667,2.86633333333333,9.0455,3.553,10.3643333333333,3.37066666666667,8.794,3.49033333333333,9.70133333333333
"370",2,2,1948,1.27997204132724,"or080",1.25521949158711,2835.75750832171,3.25951441369251,2507.062,824.934,2161.432,700.161,2303.354,637.012,1621.645,919.655,1390.184,809.492,-1.554333405,7.20133365,-0.840833356666667,8.02050065,-1.24850006666667,7.28516689333333,-0.349166615,7.39216714,-0.314333433333333,7.44950022666667,2.11483333333333,6.34583333333333,2.92,8.68266666666667,2.86633333333333,9.0455,3.553,10.3643333333333,3.37066666666667,8.794
"371",2,2,1949,1.16447386821289,"or080",1.27997204132724,2835.75750832171,3.25951441369251,1959.888,377.984,2507.062,824.934,2161.432,700.161,2303.354,637.012,1621.645,919.655,-2.59483348333333,8.9883334,-1.554333405,7.20133365,-0.840833356666667,8.02050065,-1.24850006666667,7.28516689333333,-0.349166615,7.39216714,2.46233333333333,9.1255,2.11483333333333,6.34583333333333,2.92,8.68266666666667,2.86633333333333,9.0455,3.553,10.3643333333333
"372",2,2,1950,1.10433032268614,"or080",1.16447386821289,2835.75750832171,3.25951441369251,2140.61,572.165,1959.888,377.984,2507.062,824.934,2161.432,700.161,2303.354,637.012,-1.76916661666667,8.67533378,-2.59483348333333,8.9883334,-1.554333405,7.20133365,-0.840833356666667,8.02050065,-1.24850006666667,7.28516689333333,3.2165,10.5665,2.46233333333333,9.1255,2.11483333333333,6.34583333333333,2.92,8.68266666666667,2.86633333333333,9.0455
"373",2,2,1951,0.827706681238685,"or080",1.10433032268614,2835.75750832171,3.25951441369251,2453.129,339.42,2140.61,572.165,1959.888,377.984,2507.062,824.934,2161.432,700.161,-1.33783331666667,9.17516701666667,-1.76916661666667,8.67533378,-2.59483348333333,8.9883334,-1.554333405,7.20133365,-0.840833356666667,8.02050065,2.08266666666667,9.90666666666667,3.2165,10.5665,2.46233333333333,9.1255,2.11483333333333,6.34583333333333,2.92,8.68266666666667
"374",2,2,1952,0.979062363324083,"or080",0.827706681238685,2835.75750832171,3.25951441369251,1994.222,592.032,2453.129,339.42,2140.61,572.165,1959.888,377.984,2507.062,824.934,-2.803833455,8.21950043333333,-1.33783331666667,9.17516701666667,-1.76916661666667,8.67533378,-2.59483348333333,8.9883334,-1.554333405,7.20133365,2.0205,9.15133333333333,2.08266666666667,9.90666666666667,3.2165,10.5665,2.46233333333333,9.1255,2.11483333333333,6.34583333333333
"375",1,2,1953,0.696973012642385,"or080",0.979062363324083,2835.75750832171,3.25951441369251,2267.442,785.949,1994.222,592.032,2453.129,339.42,2140.61,572.165,1959.888,377.984,0.372666616666667,6.33216705,-2.803833455,8.21950043333333,-1.33783331666667,9.17516701666667,-1.76916661666667,8.67533378,-2.59483348333333,8.9883334,3.92316666666667,6.801,2.0205,9.15133333333333,2.08266666666667,9.90666666666667,3.2165,10.5665,2.46233333333333,9.1255
"376",1,1,1954,0.695541421436478,"or080",0.696973012642385,2835.75750832171,3.25951441369251,2014.783,1043.3,2267.442,785.949,1994.222,592.032,2453.129,339.42,2140.61,572.165,-0.379000046666667,5.76550011333333,0.372666616666667,6.33216705,-2.803833455,8.21950043333333,-1.33783331666667,9.17516701666667,-1.76916661666667,8.67533378,2.96616666666667,5.90283333333333,3.92316666666667,6.801,2.0205,9.15133333333333,2.08266666666667,9.90666666666667,3.2165,10.5665
